id,referenced_id,turn_strategy
1.350741099476779e+18,1346686323004825601,['Humor and sarcasm']
1.3512245068792668e+18,1346686323004825601,['Presenting facts']
1.347555237188481e+18,1346686323004825601,['Presenting facts']
1.3476228908337766e+18,1346686323004825601,['Presenting facts']
1.4693768496334927e+18,1346686323004825601,"['Denouncing', 'Hostile language']"
1.3468765464143012e+18,1346686323004825601,['Denouncing']
1.351604449555456e+18,1346686323004825601,['Presenting facts']
1.4659304246523822e+18,1346686323004825601,"['Denouncing', 'Hostile language']"
1.3468695737949716e+18,1346686323004825601,"['Pointing out hypocrisy or contradiction', 'Presenting facts']"
1.346694021184422e+18,1346686323004825601,['Denouncing']
1.3793599029052744e+18,1346686323004825601,['Humor and sarcasm']
1.3472620546427003e+18,1347135875424149504,['Presenting facts']
1.34763098015735e+18,1347135875424149504,['Denouncing']
1.3475645641546097e+18,1347135875424149504,['Hostile language']
1.347444682134073e+18,1347135875424149504,['Denouncing']
1.347200887815598e+18,1347135875424149504,['Hostile language']
1.3472469136161546e+18,1347135875424149504,['Presenting facts']
1.3472452745200394e+18,1347135875424149504,['Presenting facts']
1.3477712941216847e+18,1347529966473388038,"['Pointing out hypocrisy or contradiction', 'Humor and sarcasm']"
1.3476080414332682e+18,1347606937685417986,['Humor and sarcasm']
1.3476778417024778e+18,1347606937685417986,"['Denouncing', 'Presenting facts']"
1.347607287339356e+18,1347606937685417986,['Presenting facts']
1.348001454800466e+18,1347999341407977472,"['Denouncing', 'Pointing out hypocrisy or contradiction']"
1.3479765914947543e+18,1348082701212016642,['Denouncing']
1.3498511509929902e+18,1349692432150130688,['Hostile language']
1.3497759812051886e+18,1349762048419385344,['Counter question']
1.3497628151423383e+18,1349762048419385344,['Presenting facts']
1.3504039456639672e+18,1349987645020114944,['Presenting facts']
1.3503799251198853e+18,1349987645020114944,['Hostile language']
1.3500664630135276e+18,1349987645020114944,"['Pointing out hypocrisy or contradiction', 'Counter question']"
1.35094249831159e+18,1349987645020114944,['Affiliation']
1.3509004871853343e+18,1350898702332928003,"['Denouncing', 'Presenting facts']"
1.3508993207620936e+18,1350898702332928003,"['Pointing out hypocrisy or contradiction', 'Presenting facts']"
1.3518598439094886e+18,1351618808616787968,['Presenting facts']
1.3516203376293315e+18,1351618808616787968,['Denouncing']
1.3518380876310036e+18,1351618808616787968,['Presenting facts']
1.351656334991655e+18,1351618808616787968,['Humor and sarcasm']
1.3598319201091052e+18,1351618808616787968,['Warning of consequences']
1.3517109524593009e+18,1351618808616787968,"['Pointing out hypocrisy or contradiction', 'Humor and sarcasm']"
1.351643441395069e+18,1351618808616787968,"['Denouncing', 'Hostile language']"
1.3516437716796823e+18,1351618808616787968,['Presenting facts']
1.3516200547276677e+18,1351618808616787968,['Hostile language']
1.351621273655382e+18,1351618808616787968,"['Pointing out hypocrisy or contradiction', 'Humor and sarcasm']"
1.3520335664614892e+18,1351618808616787968,['Positive tone']
1.3525870251746017e+18,1352583172001837056,"['Pointing out hypocrisy or contradiction', 'Humor and sarcasm']"
1.3525837359218033e+18,1352583172001837056,['Denouncing']
1.3549268531029524e+18,1354823044942811137,['Presenting facts']
1.3554303085360497e+18,1355207384327741444,['Presenting facts']
1.3561211295518638e+18,1356000171260313607,['Denouncing']
1.3584142449795151e+18,1358377818980298754,['Presenting facts']
1.3585454001777787e+18,1358505844174966785,"['Denouncing', 'Presenting facts']"
1.3585233364021655e+18,1358505844174966785,['Denouncing']
1.35853962252408e+18,1358505844174966785,"['Warning of consequences', 'Pointing out hypocrisy or contradiction']"
1.3585287689110405e+18,1358505844174966785,['Denouncing']
1.361270042327986e+18,1358505844174966785,"['Pointing out hypocrisy or contradiction', 'Humor and sarcasm']"
1.3591439898410227e+18,1358505844174966785,"['Denouncing', 'Humor and sarcasm']"
1.35896558401314e+18,1358505844174966785,"['Pointing out hypocrisy or contradiction', 'Presenting facts']"
1.3587144868031567e+18,1358505844174966785,['Denouncing']
1.3587605984949699e+18,1358505844174966785,['Humor and sarcasm']
1.3585546296892744e+18,1358505844174966785,"['Denouncing', 'Presenting facts']"
1.3592905995900068e+18,1359054681889267713,['Denouncing']
1.3599064365375406e+18,1359881654148431875,"['Warning of consequences', 'Affiliation']"
1.359901989690364e+18,1359881654148431875,['Hostile language']
1.3599410089355756e+18,1359882624647516164,"['Humor and sarcasm', 'Affiliation']"
1.363032993829372e+18,1360472994573737987,['Presenting facts']
1.3614056637636977e+18,1361384571271536646,['Presenting facts']
1.3613849562625595e+18,1361384571271536646,"['Pointing out hypocrisy or contradiction', 'Presenting facts']"
1.361721267427152e+18,1361416983514804225,['Hostile language']
1.3614678890150052e+18,1361416983514804225,['Counter question']
1.3616063627787715e+18,1361416983514804225,"['Denouncing', 'Hostile language']"
1.3614567037583032e+18,1361416983514804225,['Presenting facts']
1.3616940422795796e+18,1361416983514804225,['Presenting facts']
1.3617295317033984e+18,1361416983514804225,['Presenting facts']
1.3616419425814528e+18,1361416983514804225,['Presenting facts']
1.361579629853741e+18,1361416983514804225,"['Denouncing', 'Hostile language']"
1.361580777469866e+18,1361416983514804225,"['Counter question', 'Presenting facts']"
1.3617694989326377e+18,1361416983514804225,"['Affiliation', 'Positive tone']"
1.3617329601274962e+18,1361416983514804225,['Presenting facts']
1.361640186883506e+18,1361416983514804225,"['Warning of consequences', 'Presenting facts']"
1.3616100388764713e+18,1361416983514804225,['Hostile language']
1.361622981395513e+18,1361416983514804225,['Presenting facts']
1.362712981533061e+18,1361416983514804225,['Presenting facts']
1.3617342014191206e+18,1361416983514804225,"['Pointing out hypocrisy or contradiction', 'Counter question']"
1.36150433868698e+18,1361416983514804225,['Denouncing']
1.3616805582675272e+18,1361416983514804225,"['Pointing out hypocrisy or contradiction', 'Presenting facts']"
1.3616359845642363e+18,1361416983514804225,['Presenting facts']
1.361628855010812e+18,1361416983514804225,['Denouncing']
1.3614239895795955e+18,1361416983514804225,['Denouncing']
1.3616139630756823e+18,1361416983514804225,"['Pointing out hypocrisy or contradiction', 'Humor and sarcasm']"
1.3616988922832732e+18,1361416983514804225,"['Counter question', 'Presenting facts']"
1.3615179121928192e+18,1361416983514804225,['Presenting facts']
1.3614883209336136e+18,1361416983514804225,['Hostile language']
1.3614627191620485e+18,1361416983514804225,"['Presenting facts', 'Humor and sarcasm']"
1.3615690060382495e+18,1361416983514804225,['Denouncing']
1.3617118450826035e+18,1361416983514804225,"['Presenting facts', 'Humor and sarcasm']"
1.3615930935570186e+18,1361416983514804225,['Pointing out hypocrisy or contradiction']
1.363129274266497e+18,1362716089755566082,['Presenting facts']
1.3629910228259471e+18,1362716089755566082,"['Humor and sarcasm', 'Hostile language']"
1.3630645935647662e+18,1362716089755566082,['Denouncing']
1.3630367197973873e+18,1362716089755566082,"['Denouncing', 'Hostile language']"
1.362917320411259e+18,1362716089755566082,"['Humor and sarcasm', 'Hostile language']"
1.3632629541714944e+18,1363092777010102277,"['Humor and sarcasm', 'Positive tone']"
1.36324862393335e+18,1363092777010102277,['Pointing out hypocrisy or contradiction']
1.36325205727735e+18,1363092777010102277,['Hostile language']
1.3632761118960187e+18,1363092777010102277,['Hostile language']
1.363369023505916e+18,1363092777010102277,['Counter question']
1.3636130814195835e+18,1363092777010102277,['Hostile language']
1.3632583341330555e+18,1363092777010102277,['Hostile language']
1.3631401498366607e+18,1363092777010102277,['Presenting facts']
1.363247581581742e+18,1363092777010102277,['Denouncing']
1.3634259958863299e+18,1363092777010102277,['Hostile language']
1.363428050289967e+18,1363092777010102277,"['Denouncing', 'Warning of consequences']"
1.3634315505708892e+18,1363092777010102277,['Hostile language']
1.3634782291269059e+18,1363092777010102277,['Hostile language']
1.3634914300486656e+18,1363092777010102277,['Denouncing']
1.363296541486821e+18,1363092777010102277,['Hostile language']
1.3634992522242455e+18,1363092777010102277,['Hostile language']
1.3633961592896266e+18,1363092777010102277,['Hostile language']
1.3635747034121623e+18,1363092777010102277,['Hostile language']
1.3633832614273024e+18,1363092777010102277,['Hostile language']
1.363275666079109e+18,1363092777010102277,['Humor and sarcasm']
1.3632722208527647e+18,1363092777010102277,['Counter question']
1.3632618505746104e+18,1363092777010102277,['Hostile language']
1.3630939570566144e+18,1363092777010102277,"['Counter question', 'Humor and sarcasm']"
1.363247904715141e+18,1363092777010102277,['Humor and sarcasm']
1.3632538589993697e+18,1363092777010102277,"['Denouncing', 'Hostile language']"
1.3632617915564933e+18,1363092777010102277,['Hostile language']
1.363246453746e+18,1363092777010102277,"['Denouncing', 'Pointing out hypocrisy or contradiction']"
1.3632822562494505e+18,1363092777010102277,"['Denouncing', 'Hostile language']"
1.363258912451883e+18,1363092777010102277,['Hostile language']
1.3632593875827753e+18,1363092777010102277,['Hostile language']
1.363261350269526e+18,1363092777010102277,['Denouncing']
1.3632759128301937e+18,1363092777010102277,['Hostile language']
1.3632774333324657e+18,1363092777010102277,['Counter question']
1.3632425648459855e+18,1363092777010102277,['Positive tone']
1.363196797955498e+18,1363092777010102277,['Presenting facts']
1.3631385499949752e+18,1363092777010102277,['Hostile language']
1.3631151235152896e+18,1363092777010102277,"['Denouncing', 'Presenting facts']"
1.3632481083695473e+18,1363092777010102277,['Denouncing']
1.3632487953126643e+18,1363092777010102277,['Hostile language']
1.3632500516157809e+18,1363092777010102277,['Hostile language']
1.3632509274702152e+18,1363092777010102277,['Presenting facts']
1.3632433639490232e+18,1363241351962370054,['Presenting facts']
1.366060179603804e+18,1364037071879499777,['Presenting facts']
1.3641000368883835e+18,1364037071879499777,['Denouncing']
1.364102525180207e+18,1364037071879499777,"['Pointing out hypocrisy or contradiction', 'Presenting facts']"
1.364149295189e+18,1364037071879499777,['Pointing out hypocrisy or contradiction']
1.3655598672101048e+18,1364037071879499777,['Presenting facts']
1.4174672415121367e+18,1364037071879499777,['Presenting facts']
1.3640599009265664e+18,1364037071879499777,['Hostile language']
1.3640454892979732e+18,1364044817701953538,['Pointing out hypocrisy or contradiction']
1.3642429136732856e+18,1364240121420259330,"['Counter question', 'Presenting facts']"
1.3654034381133207e+18,1364240121420259330,"['Denouncing', 'Hostile language']"
1.3642478977060168e+18,1364240121420259330,"['Warning of consequences', 'Pointing out hypocrisy or contradiction']"
1.3642404833215775e+18,1364240121420259330,['Presenting facts']
1.3642481525099927e+18,1364240121420259330,"['Denouncing', 'Hostile language']"
1.3654112657667113e+18,1365105272855781381,['Humor and sarcasm']
1.3653356095820964e+18,1365105272855781381,['Presenting facts']
1.3651619117430863e+18,1365105272855781381,"['Denouncing', 'Pointing out hypocrisy or contradiction']"
1.365153953537745e+18,1365105272855781381,['Presenting facts']
1.365121799932027e+18,1365105272855781381,['Presenting facts']
1.3652990504431206e+18,1365105272855781381,"['Humor and sarcasm', 'Hostile language']"
1.3652804087289815e+18,1365278818731139075,"['Humor and sarcasm', 'Affiliation']"
1.365280465297551e+18,1365278818731139075,['Pointing out hypocrisy or contradiction']
1.36548e+18,1365437462554628097,"['Denouncing', 'Warning of consequences']"
1.365438090702164e+18,1365437462554628097,['Denouncing']
1.3657258920063263e+18,1365713128470814724,['Hostile language']
1.3660088721006264e+18,1366008053494132737,['None detected']
1.3660719936493527e+18,1366035988980580353,"['Denouncing', 'Pointing out hypocrisy or contradiction']"
1.366123958878294e+18,1366035988980580353,"['Denouncing', 'Humor and sarcasm']"
1.3660590282463311e+18,1366035988980580353,['Hostile language']
1.366036782966395e+18,1366035988980580353,['Hostile language']
1.3660372285904077e+18,1366035988980580353,['Denouncing']
1.366158930813018e+18,1366035988980580353,"['Denouncing', 'Hostile language']"
1.371856688643506e+18,1371529752843071495,"['Humor and sarcasm', 'Positive tone']"
1.3715325923155187e+18,1371529752843071495,['Denouncing']
1.3715309497337935e+18,1371529752843071495,['Presenting facts']
1.3715312350094415e+18,1371529752843071495,['Presenting facts']
1.371532915063013e+18,1371529752843071495,['Presenting facts']
1.3718528988046295e+18,1371529752843071495,['Hostile language']
1.3716362662451364e+18,1371529752843071495,"['Presenting facts', 'Affiliation']"
1.3724926737606533e+18,1371529752843071495,"['Denouncing', 'Hostile language']"
1.3715400347430748e+18,1371529752843071495,['Presenting facts']
1.371551106531164e+18,1371529752843071495,['Presenting facts']
1.371543230823592e+18,1371529752843071495,"['Humor and sarcasm', 'Affiliation']"
1.371836507250647e+18,1371747591352946689,['Positive tone']
1.3718012080553e+18,1371747591352946689,['Affiliation']
1.371784562448208e+18,1371747591352946689,['Hostile language']
1.3717510137917112e+18,1371747591352946689,['Hostile language']
1.3719679738800456e+18,1371914111320219660,['Humor and sarcasm']
1.372221420751708e+18,1372084380915601409,"['Humor and sarcasm', 'Hostile language']"
1.372277906840318e+18,1372270925983399940,['Presenting facts']
1.3726985773073285e+18,1372555895524229122,"['Warning of consequences', 'Positive tone']"
1.48729496441344e+18,1372955472165277696,['Presenting facts']
1.4237219492393902e+18,1372955472165277696,['Denouncing']
1.4106618028918784e+18,1372955472165277696,['Presenting facts']
1.373280330929541e+18,1373234271201206274,"['Humor and sarcasm', 'Presenting facts']"
1.3733100632014152e+18,1373234271201206274,['Humor and sarcasm']
1.3734275157341263e+18,1373336172655689733,['Denouncing']
1.373636392455172e+18,1373365323383119875,['Affiliation']
1.373502300803584e+18,1373448547803176963,"['Pointing out hypocrisy or contradiction', 'Humor and sarcasm']"
1.374245945852973e+18,1373467854729846788,"['Pointing out hypocrisy or contradiction', 'Hostile language']"
1.3744878606366474e+18,1373804907455729670,['Presenting facts']
1.3745283393361756e+18,1374528023202992135,['Humor and sarcasm']
1.3748182016625907e+18,1374556326504894465,['Denouncing']
1.376009657249112e+18,1375085164192206855,"['Humor and sarcasm', 'Hostile language']"
1.3757910579721257e+18,1375194113524428800,['Presenting facts']
1.375334551321518e+18,1375194113524428800,['Hostile language']
1.3760680851787244e+18,1372614690845696000,['Denouncing']
1.386624817357484e+18,1386488205529141248,['Pointing out hypocrisy or contradiction']
1.3866847773618094e+18,1386488205529141248,['Presenting facts']
1.386553279761453e+18,1386488205529141248,['Denouncing']
1.3865500864784015e+18,1386488205529141248,['Denouncing']
1.3871311689323028e+18,1387069054951870464,['Presenting facts']
1.3872560992254976e+18,1387069054951870464,"['Denouncing', 'Humor and sarcasm']"
1.3873898467889684e+18,1387388816294440960,['Presenting facts']
1.3877950276241859e+18,1387443647222796295,['None detected']
1.387802895916077e+18,1387721638268002304,['Denouncing']
1.3878016217579315e+18,1387726899883937792,['Denouncing']
1.3883418216134328e+18,1388104415345876993,['Denouncing']
1.3887475057524283e+18,1388742870614544384,"['Denouncing', 'Presenting facts']"
1.388744248238002e+18,1388742870614544384,"['Denouncing', 'Humor and sarcasm']"
1.3896749081800008e+18,1389674119164215303,['Hostile language']
1.3896747680734372e+18,1389674119164215303,['Counter question']
1.3915333167346524e+18,1391500426160353280,['Pointing out hypocrisy or contradiction']
1.3937867039286477e+18,1391500426160353280,['Hostile language']
1.3915095572103247e+18,1391500426160353280,['Presenting facts']
1.3916998515372237e+18,1391500426160353280,['Presenting facts']
1.3945788353126236e+18,1394487723340099585,['Denouncing']
1.3945532526208243e+18,1394487723340099585,['Presenting facts']
1.3945208186678436e+18,1394487723340099585,"['Pointing out hypocrisy or contradiction', 'Presenting facts']"
1.395037927168635e+18,1395036936218284035,['Humor and sarcasm']
1.3973753481283748e+18,1395959987726274561,['Hostile language']
1.400422080873648e+18,1400227703165534215,"['Humor and sarcasm', 'Hostile language']"
1.4008812947672307e+18,1400233598805020676,['Denouncing']
1.4004691125481715e+18,1400233598805020676,['Presenting facts']
1.400275009780781e+18,1400233598805020676,"['Denouncing', 'Humor and sarcasm']"
1.4002965086925128e+18,1400233598805020676,['Denouncing']
1.4578234704068813e+18,1400480771102629889,['Presenting facts']
1.4025251802457088e+18,1402517058840039426,"['Denouncing', 'Hostile language']"
1.407739413141074e+18,1407738728643182597,"['Denouncing', 'Hostile language']"
1.409754310649467e+18,1409655119189139459,"['Denouncing', 'Positive tone']"
1.409656615792386e+18,1409655119189139459,['Hostile language']
1.4104721539133358e+18,1410252571986513930,['Presenting facts']
1.4107092118566093e+18,1410707651114246146,['Humor and sarcasm']
1.4107090894080164e+18,1410707651114246146,"['Humor and sarcasm', 'Presenting facts']"
1.4120976943450726e+18,1411738605350002688,['Hostile language']
1.4118194588601385e+18,1411738605350002688,['Presenting facts']
1.412125519756206e+18,1412091684243050497,['Counter question']
1.412395423289987e+18,1412379435161034754,['Presenting facts']
1.3359271229516104e+18,1335921498259939332,['Presenting facts']
1.3360376992418488e+18,1335977737719308294,['Denouncing']
1.3359840741173084e+18,1335977737719308294,['Hostile language']
1.3359779423468216e+18,1335977737719308294,"['Humor and sarcasm', 'Hostile language']"
1.3359885034657382e+18,1335988503465738241,['Hostile language']
1.3365247176253153e+18,1336471346755170304,"['Affiliation', 'Positive tone']"
1.3369151002178396e+18,1336900160790667265,['Presenting facts']
1.336904600226566e+18,1336900160790667265,['Denouncing']
1.3372673070312366e+18,1337059533651369984,"['Denouncing', 'Presenting facts']"
1.337371013668102e+18,1337252310305681413,['Hostile language']
1.3373191133965391e+18,1337252310305681413,['Hostile language']
1.3389992915248207e+18,1338472810415497225,['Denouncing']
1.338686646099845e+18,1338578487196721155,['Counter question']
1.3479378078772303e+18,1347740413168406528,"['Presenting facts', 'Hostile language']"
1.3490662047454044e+18,1348975993072087047,['Presenting facts']
1.3497831616439173e+18,1349686190165917697,['Presenting facts']
1.3497632606403338e+18,1349686190165917697,['Presenting facts']
1.3509276560957727e+18,1349752341566783498,"['Pointing out hypocrisy or contradiction', 'Presenting facts']"
1.3505214714504271e+18,1349774216829300736,"['Denouncing', 'Humor and sarcasm']"
1.354353690270863e+18,1354336530098053121,"['Denouncing', 'Presenting facts']"
1.3544843641685852e+18,1354429708650295300,['Presenting facts']
1.3544314759874765e+18,1354429708650295300,"['Presenting facts', 'Affiliation']"
1.3587152911785697e+18,1358680058773315584,['Denouncing']
1.3593680515279995e+18,1359150260732403712,['Denouncing']
1.3592930685460849e+18,1359150260732403712,['Presenting facts']
1.3592628461319496e+18,1359150260732403712,['Presenting facts']
1.3592475100159427e+18,1359150260732403712,"['Pointing out hypocrisy or contradiction', 'Presenting facts']"
1.359216405225341e+18,1359150260732403712,['Hostile language']
1.3591525156742103e+18,1359150260732403712,['Presenting facts']
1.3621298820886364e+18,1362092255687933957,['Presenting facts']
1.3621118602465403e+18,1362092255687933957,"['Pointing out hypocrisy or contradiction', 'Presenting facts']"
1.419092132577616e+18,1362369572674895872,"['Denouncing', 'Hostile language']"
1.363492590096687e+18,1363476187050356740,"['Denouncing', 'Warning of consequences']"
1.36510113113591e+18,1365023157577412609,['Humor and sarcasm']
1.3718363481607455e+18,1371831459665879041,"['Humor and sarcasm', 'Hostile language']"
1.3726474261804483e+18,1372642527245971461,['Presenting facts']
1.3761249992249344e+18,1376094912077254656,['Presenting facts']
1.3763423528144364e+18,1376293167549530114,['Presenting facts']
1.3766593742702592e+18,1376534635618963459,['Presenting facts']
1.3765457058384115e+18,1376534635618963459,['Denouncing']
1.3765359304173773e+18,1376534635618963459,['Humor and sarcasm']
1.3769182378798858e+18,1376905470737272848,['Affiliation']
1.377301333804454e+18,1376963221257662466,['Presenting facts']
1.3773283734840975e+18,1377328373484097540,['Presenting facts']
1.3884731397729894e+18,1388472494982565890,['Denouncing']
1.3886212217600983e+18,1388547748446801920,['Presenting facts']
1.3893218083948667e+18,1389192045177327622,['Humor and sarcasm']
1.389435393553191e+18,1389348350911201280,"['Pointing out hypocrisy or contradiction', 'Hostile language']"
1.389532043449561e+18,1389357435442315265,['Denouncing']
1.3894449121107845e+18,1389357435442315265,['Denouncing']
1.3893615974376817e+18,1389357435442315265,"['Denouncing', 'Humor and sarcasm']"
1.392215356131922e+18,1392201245633490944,['Hostile language']
1.39244231500075e+18,1392275429570990084,['Presenting facts']
1.3924952621578609e+18,1392336507499728901,['Presenting facts']
1.3923961647297372e+18,1392393031572103169,['Pointing out hypocrisy or contradiction']
1.4071942589105848e+18,1392913965760450562,['Presenting facts']
1.3941769210977608e+18,1394176921097760770,['Presenting facts']
1.396137040551432e+18,1396124430569545728,['Hostile language']
1.421452757278597e+18,1399568876099325954,"['Warning of consequences', 'Hostile language']"
1.3997204678171075e+18,1399662872905531392,['Hostile language']
1.408388466585518e+18,1408359733992595457,"['Pointing out hypocrisy or contradiction', 'Humor and sarcasm']"
1.40981775921562e+18,1409803276904660993,['Denouncing']
1.4109662251783537e+18,1410963099926990849,['Denouncing']
1.410965939609211e+18,1410963099926990849,['Presenting facts']
1.4109646558585446e+18,1410963099926990849,['Pointing out hypocrisy or contradiction']
1.4115451729035343e+18,1411545172903534595,['Pointing out hypocrisy or contradiction']
1.4120698584648947e+18,1412068692876275718,['Presenting facts']
1.4125815358368727e+18,1412559319577501697,['Denouncing']
1.4125667244534702e+18,1412559319577501697,['Hostile language']
1.4125629971977623e+18,1412559319577501697,['Presenting facts']
